Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP1086	455	0.951	194.538	42.756%	34.997	31.925%	0.1772	0.938
SP1003	648	0.969	229.977	35.49%	43.822	24.717%	0.14541	0.963
SP1677	632	0.922	314.783	49.807%	59.947	40.52%	0.21599	0.902
SP1305	1826	0.772	992.858	54.373%	300.934	67.491%	0.23079	0.714
SP963	530	0.953	187.504	35.378%	40.168	30.434%	0.13974	0.942
SP1144	389	0.915	164.761	42.355%	38.418	43.447%	0.19614	0.893
SP1132	840	0.802	485.736	57.826%	139.714	60.356%	0.30285	0.76
SP1712	308	0.895	222.694	72.303%	84.927	58.502%	0.37171	0.91
SP1114	578	0.865	385.527	66.7%	83.408	50.215%	0.41646	0.84
SP1431	396	0.897	279.385	70.552%	104.143	57.055%	0.3623	0.91
SP975	1359	0.731	953.452	70.158%	263.5	69.749%	0.34928	0.675
SP1059	1103	0.893	587.73	53.285%	123.935	48.297%	0.21666	0.866
SP1419	779	0.977	274.009	35.174%	49.808	21.451%	0.16565	0.973
SP1009	509	0.962	194.241	38.161%	39.609	28.346%	0.14953	0.955
SP1724	293	0.944	136.281	46.512%	26.303	33.152%	0.20689	0.933
SP96136	1152	0.868	522.782	45.38%	142.534	55.697%	0.17376	0.834
SP967	293	0.918	203.219	69.358%	70.251	52.919%	0.38233	0.928
SP1781	816	0.915	500.161	61.294%	185.757	52.941%	0.26541	0.925
SP1174	1018	0.971	518.904	50.973%	170.298	36.373%	0.18742	0.975
SP953	892	0.942	427.443	47.92%	80.953	33.688%	0.21939	0.93
SP1377	381	0.918	215.236	56.492%	75.496	49.923%	0.24932	0.925
SP1365	758	0.978	224.893	29.669%	53.907	24.648%	0.10813	0.976
SP1491	656	0.883	361.039	55.036%	81.431	47.833%	0.28303	0.857
CPCT02060013T	1670	0.742	908.39	54.395%	288.878	77.267%	0.22769	0.674
CPCT02100026T	573	0.987	158.788	27.712%	28.894	16.905%	0.09508	0.986
CPCT02070020T	1364	0.991	295.151	21.639%	53.877	13.612%	0.05032	0.99
CPCT02030269T	432	0.97	171.481	39.695%	35.177	27.434%	0.15122	0.967
CPCT02010944TIII	719	0.971	232.318	32.311%	44.646	25.386%	0.10412	0.965
CPCT02020867T	1231	0.831	629.937	51.173%	169.827	62.244%	0.26109	0.785
CPCT02070272T	2676	0.974	763.857	28.545%	173.851	22.952%	0.07792	0.969
CPCT02020648T	864	0.963	261.602	30.278%	59.908	30.7%	0.08677	0.955
CPCT02020362T	1257	0.945	599.371	47.683%	176.745	40.306%	0.17271	0.947
CPCT02440020T	1341	0.907	838.777	62.549%	333.754	55.479%	0.2454	0.92
CPCT02210077T	1176	0.965	435.271	37.013%	109.43	29.318%	0.12833	0.963
CPCT02070445T	874	0.973	362.103	41.431%	90.697	28.269%	0.14656	0.973
CPCT02020894T	721	0.984	202.492	28.085%	38.249	18.056%	0.09097	0.981
CPCT02020896T	527	0.983	198.447	37.656%	42.25	24.531%	0.13492	0.982
CPCT02140101T	1993	0.941	865.368	43.42%	183.91	34.165%	0.17551	0.929
CPCT02210040T	1111	0.951	604.116	54.376%	171.948	38.97%	0.23051	0.953
DRUP01010020T	74163	0.999	5471.513	7.378%	2323.737	4.875%	0.00732	0.999
CPCT02020902T	1383	0.919	557.029	40.277%	146.559	46.122%	0.12351	0.902
CPCT02070443T	863	0.986	257.982	29.894%	47.535	16.68%	0.11185	0.985
CPCT02080295T	1647	0.929	996.155	60.483%	299.657	46.075%	0.24916	0.932
CPCT02020916T	967	0.877	522.801	54.064%	134.365	67.945%	0.21519	0.859
CPCT02020915T	560	0.949	262.627	46.898%	78.149	38.783%	0.17218	0.95
CPCT02160036T	566	0.958	263.307	46.521%	62.094	34.007%	0.17737	0.956
CPCT02120184T	1140	0.94	393.655	34.531%	102.786	39.891%	0.10766	0.927
CPCT02050315T	471	0.953	185.039	39.286%	36.837	30.301%	0.15435	0.942
CPCT02120182T	630	0.978	184.785	29.331%	41.898	23.112%	0.08339	0.976
CPCT02020940T	495	0.935	226.658	45.789%	45.104	45.676%	0.17478	0.921
CPCT02010712T	2093	0.934	1217.938	58.191%	423.267	47.386%	0.22524	0.941
CPCT02070294T	601	0.939	261.86	43.571%	54.372	36.643%	0.20605	0.926
CPCT02070299T	1697	0.986	440.415	25.953%	90.543	16.881%	0.09163	0.984
CPCT02050437T	1594	0.947	798.779	50.112%	273.24	42.909%	0.17404	0.951
CPCT02050436T	1762	0.804	1042.636	59.173%	262.034	65.927%	0.26521	0.751
CPCT02020952T	1090	0.982	352.34	32.325%	81.331	21.569%	0.10562	0.98
CPCT02020642TII	3587	0.818	1853.557	51.674%	543.513	64.895%	0.20197	0.775
CPCT02020958T	871	0.855	533.365	61.236%	112.041	59.91%	0.29757	0.816
CPCT02020684T	299	0.705	189.208	63.28%	58.086	74.573%	0.32867	0.637
WIDE01010111T	1319	0.971	371.587	28.172%	77.699	24.053%	0.0906	0.964
CPCT02020958TII	892	0.87	544.595	61.053%	109.677	56.64%	0.30078	0.836
CPCT02020972T	1963	0.986	594.8	30.301%	160.277	21.757%	0.07616	0.986
CPCT02020971T	483	0.96	196.033	40.587%	39.986	29.21%	0.1472	0.954
CPCT02330103T	1070	0.989	284.597	26.598%	49.577	15.454%	0.08949	0.987
WIDE01010148T	1745	0.955	834.258	47.808%	192.619	32.429%	0.19067	0.952
CPCT02070480T	513	0.988	130.938	25.524%	23.143	16.568%	0.09682	0.987
CPCT02360014T	2812	0.74	2017.149	71.734%	510.52	70.277%	0.39858	0.679
CPCT02140107T	1778	0.787	960.207	54.005%	282.16	66.157%	0.22724	0.732
CPCT02070485T	1465	0.992	375.917	25.66%	81.799	18.766%	0.06123	0.992
WIDE01010202T	1078	0.98	337.002	31.262%	91.168	24.612%	0.08693	0.979
CPCT02020583TII	1931	0.951	894.272	46.311%	312.227	41.444%	0.15681	0.956
CPCT02020703T	1132	0.927	385.695	34.072%	103.587	39.896%	0.10829	0.908
CPCT02020973T	998	0.961	379.832	38.059%	80.594	28.475%	0.14371	0.955
CPCT02020940TII	693	0.963	268.38	38.727%	47.753	27.002%	0.13664	0.954
WIDE01010230T	471	0.917	267.376	56.768%	98.02	50.926%	0.26726	0.925
CPCT02320002T	784	0.952	302.377	38.568%	72.672	40.473%	0.14079	0.947
CPCT02050351T	514	0.978	153.072	29.781%	29.437	21.485%	0.10313	0.973
CPCT02020979T	640	0.961	268.046	41.882%	80.839	35.584%	0.12821	0.964
CPCT02080315T	1395	0.966	366.359	26.262%	90.029	28.267%	0.05272	0.958
CPCT02120203T	1296	0.881	544.442	42.009%	150.883	51.626%	0.12789	0.848
DRUP01050023T	793	0.958	300.444	37.887%	83.988	33.398%	0.14976	0.957
CPCT02020983T	584	0.936	296.323	50.74%	104.462	45.786%	0.1867	0.942
CPCT02140034T	672	0.833	332.647	49.501%	90.818	65.227%	0.18401	0.785
WIDE01010280T	740	0.99	217.662	29.414%	47.817	17.014%	0.08908	0.989
CPCT02020984T	658	0.959	230.367	35.01%	45.678	30.682%	0.108	0.949
CPCT02070154TII	2743	0.8	1644.711	59.96%	529.906	60.195%	0.32537	0.769
CPCT02020986T	66350	0.982	18882.28	28.459%	9539.446	20.317%	0.0806	0.982
CPCT02020988T	1009	0.991	249.758	24.753%	43.524	13.959%	0.07866	0.99
CPCT02050445T	603	0.932	295.496	49.004%	105.554	45.894%	0.1948	0.937
CPCT02070331T	862	0.943	519.547	60.272%	180.159	46.387%	0.24617	0.95
CPCT02020989T	707	0.956	306.944	43.415%	94.041	37.661%	0.1418	0.959
CPCT02050356T	592	0.913	248.544	41.984%	64.636	41.85%	0.18206	0.894
WIDE01010412T	888	0.993	186.068	20.954%	30.457	11.495%	0.07108	0.992
CPCT02140110T	528	0.94	263.533	49.912%	74.705	40.631%	0.1949	0.94
CPCT02020717T	2193	0.522	1880.714	85.76%	564.554	94.524%	0.65465	0.42
CPCT02130095T	529	0.976	161.341	30.499%	28.421	22.122%	0.10917	0.971
DRUP01030012T	2427	0.976	897.741	36.99%	287.027	30.159%	0.10734	0.978
CPCT02070336T	4495	0.538	3628.917	80.732%	1143.172	90.864%	0.46679	0.44
CPCT02070332T	716	0.595	619.152	86.474%	177.052	83.746%	0.4732	0.516
CPCT02050371T	789	0.958	330.214	41.852%	82.423	33.47%	0.12288	0.956
CPCT02100178T	1014	0.974	332.101	32.752%	70.889	24.779%	0.09433	0.97
CPCT02020767T	408	0.943	138.151	33.861%	36.668	33.209%	0.17163	0.932
CPCT02140072T	1528	0.985	445.289	29.142%	107.371	21.425%	0.06859	0.984
CPCT02060112T	506	0.905	331.839	65.581%	115.338	53.83%	0.29304	0.914
CPCT02170032T	384	0.952	183.009	47.659%	48.305	37.129%	0.19412	0.953
DRUP01070046T	613	0.984	186.687	30.455%	34.9	19.649%	0.08663	0.982
WIDE01010565T	1628	0.676	982.241	60.334%	317.557	80.844%	0.28174	0.593
CPCT02020787T	750	0.82	448.33	59.777%	117.616	57.767%	0.43192	0.781
CPCT02020778T	1562	0.988	525.302	33.63%	128.491	23.216%	0.12422	0.988
CPCT02050385T	1561	0.983	395.411	25.331%	72.112	18.81%	0.06859	0.979
CPCT02130142T	957	0.977	279.733	29.23%	52.416	21.461%	0.09581	0.972
CPCT02020800T	552	0.959	238.321	43.174%	50.527	30.668%	0.17948	0.955
CPCT02050395T	1018	0.978	307.874	30.243%	52.553	21.019%	0.08822	0.973
DRUP01070048T	822	0.925	297.787	36.227%	78.061	39.364%	0.12384	0.905
CPCT02020817T	539	0.94	251.523	46.665%	81.252	42.086%	0.18886	0.942
CPCT02080263T	558	0.939	273.434	49.003%	81.428	41.763%	0.18763	0.94
CPCT02010944T	745	0.973	240.411	32.27%	44.946	25.428%	0.09489	0.967
CPCT02020832T	978	0.975	307.924	31.485%	73.051	25.176%	0.08564	0.973
CPCT02050351TII	726	0.981	196.531	27.07%	37.461	19.566%	0.08625	0.977
CPCT02120168T	442	0.978	131.683	29.793%	22.792	21.211%	0.10763	0.972
CPCT02440016T	944	0.952	309.519	32.788%	81.848	31.204%	0.11518	0.943
CPCT02010935T	917	0.979	228.865	24.958%	49.726	20.403%	0.07259	0.975
CPCT02010963T	1165	0.986	282.431	24.243%	62.265	18.468%	0.06483	0.984
CPCT02070401T	697	0.984	185.327	26.589%	38.142	18.549%	0.08252	0.982
CPCT02230056T	7320	0.992	2133.689	29.149%	627.034	20.963%	0.06088	0.993
CPCT02040169T	13060	0.993	3178.091	24.335%	1064.563	12.377%	0.15872	0.992
CPCT02020859T	487	0.867	232.663	47.775%	66.338	55.723%	0.19165	0.839
CPCT02020633TII	1210	0.966	392.881	32.47%	95.851	33.278%	0.08396	0.961
CPCT02020621TII	1193	0.934	519.534	43.549%	106.078	36.221%	0.18528	0.917
CPCT02020586T	1217	0.961	452.286	37.164%	125.122	39.878%	0.10423	0.959
CPCT02070237T	1654	0.997	308.901	18.676%	48.866	7.877%	0.0599	0.997
CPCT02080273T	97063	1.0	7090.011	7.305%	2731.298	4.587%	0.00662	1.0
CPCT02070410T	2337	0.977	644.367	27.572%	135.338	21.471%	0.08136	0.973
CPCT02020600T	1700	0.976	538.672	31.687%	123.67	24.609%	0.09959	0.973
CPCT02010963TII	1456	0.944	581.875	39.964%	128.007	33.574%	0.22822	0.932
CPCT02120056T	934	0.963	375.757	40.231%	112.793	35.158%	0.12237	0.965
CPCT02020840T	613	0.96	236.966	38.657%	51.249	29.498%	0.12988	0.954
CPCT02040164T	2387	0.989	648.746	27.178%	152.184	19.124%	0.05879	0.989
CPCT02070244T	1343	0.938	547.296	40.752%	115.01	40.035%	0.13165	0.922
CPCT02020619T	1367	0.985	334.274	24.453%	67.257	18.055%	0.05604	0.983
CPCT02020633T	734	0.975	230.177	31.359%	45.514	24.693%	0.09075	0.97
CPCT02010663T	1143	0.938	400.498	35.039%	110.72	42.064%	0.09351	0.926
CPCT02020614T	1493	0.989	344.838	23.097%	74.028	15.738%	0.06084	0.987
CPCT02290020T	737	0.956	349.888	47.475%	98.607	37.753%	0.15736	0.959
CPCT02020632T	1639	0.985	556.893	33.978%	125.16	21.784%	0.09022	0.985
CPCT02050103T	698	0.937	306.005	43.84%	116.749	44.742%	0.15194	0.942
CPCT02100072T	584	0.946	283.742	48.586%	90.731	42.159%	0.1775	0.95
CPCT02100076T	1472	0.879	687.896	46.732%	174.29	58.212%	0.15438	0.847
CPCT02100077T	464	0.991	105.73	22.787%	18.362	13.676%	0.08383	0.99
CPCT02070154T	1575	0.958	499.382	31.707%	117.567	28.835%	0.09643	0.948
CPCT02330034T	1790	0.715	1107.562	61.875%	319.39	78.477%	0.41618	0.637
CPCT02070156T	1122	0.997	191.066	17.029%	31.129	7.279%	0.05516	0.997
CPCT02070162T	728	0.979	262.78	36.096%	73.992	28.238%	0.09639	0.981
CPCT02070172T	617	0.892	242.898	39.368%	69.602	55.518%	0.12701	0.865
CPCT02070188T	1133	0.989	255.301	22.533%	52.052	16.174%	0.05325	0.987
CPCT02270003T	556	0.944	254.699	45.809%	86.288	42.469%	0.16973	0.949
CPCT02160026T	993	0.935	359.969	36.251%	94.288	46.219%	0.10674	0.923
CPCT02070149T	997	0.902	524.707	52.629%	134.027	57.782%	0.23443	0.889
CPCT02080119T	1306	0.995	272.444	20.861%	46.765	10.913%	0.05779	0.995
CPCT02110041T	2231	0.981	722.838	32.4%	179.738	23.076%	0.08643	0.981
CPCT02050216T	624	0.946	318.571	51.053%	95.002	41.591%	0.18273	0.949
CPCT02070194T	553	0.974	174.292	31.518%	33.864	22.642%	0.11189	0.969
CPCT02330046T	728	0.959	227.293	31.222%	50.823	30.162%	0.10373	0.948
CPCT02070204T	2136	0.925	693.205	32.453%	207.621	41.247%	0.09436	0.908
CPCT02120020T	1478	0.983	418.262	28.299%	111.434	23.372%	0.06576	0.983
CPCT02260007T	388	0.938	197.536	50.911%	63.07	44.216%	0.19507	0.944
CPCT02020583T	2328	0.948	1106.87	47.546%	382.294	42.246%	0.16033	0.953
CPCT02070041T	14321	1.0	1245.458	8.697%	299.558	3.264%	0.01979	1.0
CPCT02070043T	1460	0.988	343.351	23.517%	67.893	17.084%	0.06425	0.986
CPCT02050086T	433	0.967	184.398	42.586%	44.087	30.783%	0.15718	0.966
CPCT02070044T	377	0.975	142.32	37.751%	30.529	26.845%	0.13996	0.974
CPCT02220005T	777	0.977	240.386	30.938%	49.778	22.196%	0.1285	0.973
CPCT02070057T	2161	0.987	620.612	28.719%	117.213	16.953%	0.11095	0.986
CPCT02330015T	1444	0.996	247.422	17.134%	48.921	10.789%	0.03746	0.995
CPCT02140037T	731	0.971	267.994	36.661%	53.085	25.829%	0.11939	0.967
CPCT02070096T	963	0.971	336.63	34.956%	70.847	25.917%	0.09774	0.967
CPCT02040064T	392	0.946	167.176	42.647%	31.639	36.117%	0.1797	0.933
CPCT02070094T	1149	0.974	352.51	30.68%	66.291	23.506%	0.09296	0.968
CPCT02070102T	665	0.983	207.423	31.191%	43.893	24.848%	0.09394	0.982
CPCT02050124T	1041	0.95	420.632	40.407%	143.669	39.392%	0.1243	0.953
CPCT02060073T	192	0.912	96.461	50.24%	20.259	41.44%	0.26207	0.892
CPCT02060082T	1621	0.963	576.463	35.562%	134.831	27.862%	0.1444	0.958
CPCT02040105T	843	0.957	288.883	34.268%	62.96	29.105%	0.13508	0.947
CPCT02010665T	1455	0.526	1133.483	77.903%	359.221	94.383%	0.51411	0.416
CPCT02020629T	938	0.979	337.785	36.011%	78.96	25.967%	0.11515	0.979
CPCT02080164T	1921	0.716	1375.49	71.603%	359.889	74.098%	0.38188	0.648
CPCT02120080T	664	0.988	212.239	31.964%	52.103	20.212%	0.09845	0.988
CPCT02050289T	940	0.928	351.093	37.35%	93.929	39.38%	0.11861	0.913
CPCT02050297T	736	0.958	312.797	42.5%	86.829	35.037%	0.15229	0.959
WIDE01010621T	883	0.888	420.996	47.678%	103.481	58.206%	0.17071	0.861
WIDE01010461T	810	0.956	342.946	42.339%	77.823	32.154%	0.1565	0.951
CPCT02120204T	1305	0.946	653.957	50.112%	182.071	39.479%	0.18073	0.947
CPCT02120206T	628	0.923	356.302	56.736%	122.742	49.145%	0.22064	0.93
WIDE01010518T	1689	0.989	353.11	20.906%	85.259	17.867%	0.05015	0.989
CPCT02020991T	1552	0.969	520.048	33.508%	132.793	25.063%	0.18273	0.965
WIDE01010609T	1360	0.922	515.533	37.907%	142.5	48.346%	0.10705	0.906
CPCT02020993T	557	0.933	316.774	56.871%	112.047	48.053%	0.22682	0.941
WIDE01010723T	1288	0.988	315.847	24.522%	55.85	17.69%	0.06177	0.986
