Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP127630	1208	0.999	142.534	11.799%	25.513	4.297%	0.04175	0.999
SP127634	1449	0.996	199.09	13.74%	35.047	8.766%	0.0376	0.995
SP127636	1238	0.999	126.655	10.231%	21.494	3.861%	0.03177	0.999
SP127628	630	0.999	91.559	14.533%	16.541	5.48%	0.08122	0.999
SP127640	1164	0.999	154.147	13.243%	29.967	5.426%	0.04069	0.999
SP127638	1656	0.999	211.009	12.742%	39.267	4.593%	0.03652	0.999
SP127632	2106	1.0	212.714	10.1%	35.799	3.694%	0.02501	1.0
SP59388	369	0.998	79.034	21.418%	13.163	7.578%	0.08974	0.998
SP116649	1020	0.999	124.25	12.181%	22.356	4.814%	0.04247	0.999
SP59416	490	0.998	102.52	20.922%	17.535	7.981%	0.09618	0.997
SP124977	802	0.999	114.999	14.339%	18.459	4.692%	0.05774	0.999
SP59356	405	0.998	67.111	16.571%	10.283	6.49%	0.08064	0.998
SP116612	868	0.999	111.824	12.883%	20.371	5.446%	0.03594	0.999
SP116659	869	0.998	137.166	15.784%	20.795	5.82%	0.05382	0.998
SP116668	1773	0.998	283.409	15.985%	54.868	7.71%	0.05095	0.998
SP116630	1516	1.0	207.189	13.667%	51.199	6.099%	0.04011	1.0
SP59412	1068	0.999	118.587	11.104%	20.423	4.286%	0.03844	0.999
SP116686	370	0.994	95.763	25.882%	17.593	13.117%	0.10435	0.994
SP116694	935	0.999	156.42	16.729%	28.787	7.087%	0.04564	0.999
SP116712	117	0.991	41.503	35.473%	6.603	13.712%	0.27843	0.99
SP116726	1059	0.999	112.221	10.597%	16.433	3.561%	0.03387	0.999
SP116723	249	0.992	66.624	26.757%	10.968	12.73%	0.12795	0.992
SP59276	178	0.994	60.667	34.083%	10.608	13.221%	0.18501	0.994
SP116703	226	0.995	59.735	26.431%	9.376	11.415%	0.14489	0.995
SP59312	1283	0.999	155.081	12.087%	28.561	4.602%	0.0324	0.999
SP116701	827	0.999	124.501	15.055%	20.285	6.098%	0.0476	0.999
SP59296	261	0.997	68.167	26.118%	12.01	9.325%	0.14798	0.997
SP59280	482	0.999	97.178	20.161%	16.876	7.301%	0.092	0.999
SP59344	215	0.998	46.642	21.694%	7.282	7.814%	0.11331	0.998
SP59460	820	0.999	117.26	14.3%	20.46	5.509%	0.0416	0.999
SP59404	275	0.997	70.517	25.643%	11.326	8.049%	0.16423	0.997
SP116709	439	0.997	83.669	19.059%	13.937	8.184%	0.07812	0.997
SP59448	3358	1.0	235.605	7.016%	42.281	2.457%	0.01697	1.0
SP116614	1285	0.999	148.811	11.581%	25.58	4.203%	0.03308	0.999
SP59464	286	0.996	61.843	21.623%	9.356	8.491%	0.10819	0.996
SP59364	597	0.994	140.328	23.506%	28.294	13.749%	0.07713	0.994
SP116663	1900	1.0	144.03	7.581%	27.849	2.94%	0.01825	1.0
SP59444	277	0.991	75.809	27.368%	11.987	13.76%	0.13697	0.99
SP116690	1823	0.999	220.028	12.07%	39.545	4.895%	0.02952	0.999
SP59270	165	0.996	43.925	26.621%	6.748	9.527%	0.1657	0.995
SP59352	644	0.998	90.183	14.004%	14.1	5.759%	0.07266	0.998
SP116652	185	0.993	48.998	26.485%	10.004	11.463%	0.1606	0.993
SP116715	3442	1.0	288.401	8.379%	52.105	3.012%	0.01814	1.0
SP116718	584	0.998	100.049	17.132%	16.607	7.228%	0.06101	0.998
SP116720	250	0.996	54.728	21.891%	9.984	11.063%	0.08829	0.996
SP59284	460	0.999	75.553	16.425%	13.264	5.344%	0.08754	0.999
SP116618	381	0.996	78.586	20.626%	12.354	9.134%	0.08663	0.996
SP59436	61	0.956	29.92	49.049%	4.987	29.437%	0.39887	0.948
SP116645	1314	0.999	183.9	13.995%	36.287	5.809%	0.04155	0.999
SP59320	328	0.988	106.006	32.319%	19.815	16.11%	0.1507	0.987
SP116672	123	0.984	50.377	40.957%	8.088	19.154%	0.25609	0.982
SP116635	402	0.998	79.938	19.885%	14.02	8.894%	0.0685	0.998
SP59328	274	0.999	46.136	16.838%	7.0	5.704%	0.08475	0.998
SP116627	267	0.996	57.781	21.641%	8.963	8.675%	0.1214	0.996
SP116725	156	0.996	44.906	28.786%	7.555	10.312%	0.1804	0.996
SP59292	280	0.995	70.83	25.296%	10.99	10.628%	0.12057	0.994
SP116683	667	0.998	88.441	13.26%	15.029	5.936%	0.04495	0.998
SP59372	144	0.975	50.708	35.214%	8.182	22.887%	0.18605	0.97
SP116610	1118	0.999	135.013	12.076%	22.646	5.597%	0.03359	0.998
SP116638	325	0.996	77.863	23.958%	14.407	10.85%	0.11493	0.996
SP59336	199	0.996	52.774	26.52%	8.167	8.729%	0.18441	0.996
SP124971	1532	0.999	178.218	11.633%	33.562	4.617%	0.03061	0.999
SP116665	143	0.991	40.102	28.043%	7.531	13.715%	0.18618	0.991
