Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP29914	1477	0.998	215.002	14.557%	32.622	6.525%	0.03652	0.998
SP31046	186	0.993	61.958	33.311%	9.741	12.991%	0.19806	0.993
SP31334	530	0.995	80.836	15.252%	12.603	9.906%	0.05799	0.994
SP30011	706	0.996	120.029	17.001%	21.128	10.544%	0.04807	0.995
SP31174	492	0.995	102.03	20.738%	16.672	9.846%	0.0719	0.995
SP32662	739	0.998	109.34	14.796%	16.932	6.959%	0.04396	0.998
SP31126	1552	0.997	166.404	10.722%	26.812	7.856%	0.02273	0.996
SP32958	556	0.999	84.613	15.218%	13.89	4.996%	0.05362	0.999
SP31422	799	0.996	133.015	16.648%	20.144	9.416%	0.04323	0.996
SP33496	1198	0.999	154.859	12.926%	24.728	5.54%	0.03955	0.999
SP34005	259	0.995	58.122	22.441%	9.37	10.189%	0.11689	0.994
SP30113	3582	0.999	191.465	5.345%	39.642	4.228%	0.0071	0.999
SP31030	982	0.999	137.539	14.006%	20.832	5.099%	0.04715	0.999
SP33544	1196	0.996	173.502	14.507%	29.811	9.629%	0.03867	0.995
SP33688	1345	0.999	76.324	5.675%	13.414	3.583%	0.01496	0.999
SP30907	737	0.996	91.926	12.473%	14.475	8.838%	0.03393	0.995
SP30185	103	0.965	49.266	47.831%	8.045	27.104%	0.36957	0.959
SP33837	237	0.987	74.392	31.389%	11.743	16.221%	0.14369	0.985
SP31790	476	0.996	94.141	19.778%	14.683	9.462%	0.08262	0.995
SP30143	324	0.998	52.881	16.321%	8.052	7.049%	0.06671	0.997
SP30071	812	0.998	105.053	12.938%	15.881	6.821%	0.03784	0.997
SP30493	186	0.981	63.369	34.069%	10.005	19.652%	0.17027	0.977
SP32014	428	0.995	107.625	25.146%	16.269	9.991%	0.1176	0.995
SP30332	2375	0.999	177.718	7.483%	32.29	5.495%	0.01526	0.998
SP31814	385	0.994	86.814	22.549%	14.144	11.119%	0.10545	0.993
SP29987	1128	0.998	130.378	11.558%	18.951	6.193%	0.02889	0.998
SP30083	337	0.997	61.144	18.144%	9.812	8.475%	0.07834	0.997
SP32742	543	0.997	112.76	20.766%	16.778	8.306%	0.07781	0.996
SP115162	204	0.989	55.304	27.11%	8.974	14.797%	0.14257	0.987
SP29940	383	0.997	82.767	21.61%	12.303	8.658%	0.10625	0.996
SP30843	170	0.995	44.678	26.281%	6.832	10.613%	0.15689	0.994
SP32222	5	0.418	8.334	166.68%	2.418	91.392%	2.12324	0.381
SP31190	703	0.997	106.411	15.137%	17.367	7.854%	0.05362	0.996
SP30077	1089	0.998	124.245	11.409%	20.164	6.802%	0.02855	0.997
SP32694	818	0.998	103.232	12.62%	17.244	6.93%	0.03472	0.998
SP33774	297	0.994	73.248	24.663%	12.212	11.172%	0.0983	0.994
SP30093	441	0.997	82.822	18.78%	12.405	7.267%	0.07944	0.997
SP33094	646	0.997	112.189	17.367%	18.444	8.632%	0.05247	0.997
SP30803	644	0.995	103.271	16.036%	16.569	10.401%	0.04577	0.994
SP30675	2514	0.998	249.502	9.925%	39.415	6.202%	0.0197	0.998
SP31854	1471	0.998	170.734	11.607%	27.447	6.737%	0.02435	0.997
SP31606	319	0.998	59.575	18.676%	9.718	6.446%	0.07872	0.998
SP30213	321	0.996	68.878	21.457%	10.529	8.859%	0.08662	0.996
SP32894	232	0.994	65.183	28.096%	10.59	10.788%	0.12726	0.994
SP117260	380	0.983	89.282	23.495%	15.345	18.557%	0.08289	0.978
SP117124	566	0.998	77.077	13.618%	11.863	5.992%	0.04724	0.998
SP117932	613	0.997	117.504	19.169%	18.999	8.007%	0.07394	0.997
SP117189	111	0.982	40.687	36.655%	6.369	19.407%	0.1941	0.979
SP117217	26	0.869	22.019	84.688%	3.789	49.752%	0.8883	0.847
SP117779	332	0.99	86.138	25.945%	14.615	14.584%	0.11038	0.988
SP117376	1255	0.999	170.472	13.583%	41.407	7.091%	0.0373	0.999
SP117681	142	0.983	52.186	36.751%	7.911	19.324%	0.2118	0.98
SP117408	109	0.959	43.811	40.194%	6.567	28.286%	0.22437	0.944
SP118015	370	0.995	85.051	22.987%	12.882	10.015%	0.1057	0.994
SP117509	745	0.998	127.791	17.153%	20.301	7.106%	0.06162	0.998
SP117482	518	0.998	92.95	17.944%	14.399	7.696%	0.07445	0.998
SP117003	548	0.994	98.644	18.001%	17.404	11.321%	0.0534	0.992
CPCT02060034T	321	0.976	94.087	29.311%	15.237	22.199%	0.1188	0.967
CPCT02020356T	428	0.994	96.486	22.543%	14.493	11.217%	0.09796	0.993
CPCT02050063T	692	0.993	106.264	15.356%	16.086	11.769%	0.04893	0.99
CPCT02030275T	874	0.997	106.887	12.23%	16.828	7.533%	0.0377	0.997
CPCT02070033T	385	0.995	82.122	21.33%	13.286	10.716%	0.08276	0.995
CPCT02030294T	1043	0.996	111.154	10.657%	17.487	8.704%	0.02131	0.994
CPCT02070038T	588	0.998	85.211	14.492%	13.18	5.813%	0.0522	0.998
CPCT02080179T	627	0.992	107.017	17.068%	16.424	13.011%	0.05081	0.988
CPCT02010866TII	2459	0.999	239.471	9.739%	40.271	5.258%	0.01919	0.999
CPCT02330133T	1690	0.998	169.387	10.023%	25.967	6.949%	0.02023	0.997
CPCT02050427T	973	0.998	131.949	13.561%	21.738	7.302%	0.03225	0.997
DRUP01030028T	1675	1.0	60.358	3.603%	9.265	1.75%	0.00567	1.0
CPCT02080193T	875	0.996	126.648	14.474%	18.814	8.513%	0.03609	0.996
CPCT02030556T	1691	0.998	169.471	10.022%	26.403	6.153%	0.01962	0.998
CPCT02120111T	196	0.991	56.079	28.612%	8.732	13.509%	0.17331	0.99
CPCT02050341T	382	0.997	73.319	19.193%	11.905	8.656%	0.09825	0.997
WIDE01010210T	227	0.983	69.154	30.464%	10.352	18.1%	0.15409	0.98
WIDE01010208T	1536	0.995	270.449	17.607%	56.165	11.59%	0.03158	0.995
CPCT02290033T	902	0.993	150.749	16.713%	22.436	11.723%	0.04165	0.991
CPCT02070323T	376	0.998	54.515	14.499%	7.987	7.062%	0.06243	0.997
WIDE01010450T	947	0.999	117.688	12.427%	17.846	5.008%	0.03779	0.999
CPCT02090049T	1159	0.988	207.062	17.866%	44.579	15.565%	0.04218	0.985
CPCT02010866T	2319	0.999	215.298	9.284%	34.458	5.038%	0.01613	0.999
CPCT02070363T	1080	0.996	135.482	12.545%	22.713	8.729%	0.03255	0.995
CPCT02060222T	199	0.984	51.592	25.926%	8.618	17.982%	0.12122	0.979
CPCT02080251T	2180	0.998	217.124	9.96%	33.111	6.412%	0.01716	0.997
CPCT02070384T	737	0.998	107.443	14.578%	17.026	6.61%	0.04778	0.998
CPCT02070386T	1866	0.998	171.092	9.169%	27.454	5.718%	0.01894	0.998
DRUP01070051T	891	0.995	128.975	14.475%	21.852	10.406%	0.03768	0.993
CPCT02080137T	1099	0.998	119.943	10.914%	18.493	6.731%	0.03095	0.997
CPCT02080157T	39002	0.998	10815.26	27.73%	3561.867	15.856%	0.08369	0.999
CPCT02330128T	880	0.991	147.414	16.752%	23.958	13.187%	0.04907	0.988
CPCT02070030T	106	0.986	37.01	34.915%	6.219	16.964%	0.27986	0.984
DRUP01050009T	1286	0.998	154.8	12.037%	24.221	7.445%	0.03453	0.997
CPCT02070225T	566	0.997	90.189	15.934%	14.097	8.289%	0.08407	0.996
CPCT02070230T	810	0.993	132.719	16.385%	20.792	11.865%	0.05295	0.991
DRUP01070022T	955	0.996	142.582	14.93%	24.948	8.882%	0.04574	0.995
DRUP01050010T	431	0.989	78.552	18.226%	14.43	14.58%	0.0761	0.986
CPCT02050161T	806	0.998	104.501	12.965%	16.029	6.742%	0.03267	0.998
CPCT02050174T	405	0.996	70.357	17.372%	11.391	8.894%	0.06324	0.995
CPCT02050172T	1958	0.999	148.081	7.563%	23.506	4.396%	0.01555	0.999
CPCT02050186T	1355	0.999	124.854	9.214%	17.814	4.367%	0.02746	0.999
DRUP01070016T	685	0.992	117.309	17.125%	18.674	13.277%	0.04154	0.989
CPCT02080120T	556	0.994	99.963	17.979%	17.303	10.663%	0.06237	0.993
CPCT02030351T	1209	0.998	120.446	9.962%	19.312	6.639%	0.02101	0.997
CPCT02060119T	471	0.996	84.648	17.972%	12.328	9.373%	0.06827	0.995
CPCT02080136T	818	0.999	86.91	10.625%	13.015	3.986%	0.02989	0.999
DRUP01010035T	161	0.989	49.907	30.998%	7.656	15.26%	0.17026	0.987
CPCT02070039T	518	0.994	76.342	14.738%	12.411	11.371%	0.04396	0.991
CPCT02030302T	468	0.995	90.576	19.354%	15.01	9.841%	0.07553	0.995
CPCT02070053T	1510	1.0	33.981	2.25%	7.308	1.448%	0.00388	1.0
CPCT02070065T	188	0.97	63.865	33.971%	9.839	24.675%	0.16058	0.959
DRUP01070003T	228	0.983	67.104	29.432%	11.139	18.68%	0.13317	0.98
CPCT02070099T	154	0.977	54.886	35.64%	8.291	22.942%	0.17325	0.973
CPCT02020473T	183	0.984	52.606	28.746%	8.736	18.04%	0.16588	0.98
DRUP01070009T	908	1.0	90.084	9.921%	13.229	3.205%	0.02904	0.999
CPCT02030324T	1240	0.999	134.406	10.839%	21.695	5.129%	0.03101	0.999
CPCT02030330T	1514	0.998	153.708	10.152%	25.7	6.194%	0.01748	0.998
CPCT02050151T	296	0.995	65.337	22.073%	10.153	10.394%	0.10574	0.994
CPCT02070128T	692	0.991	118.213	17.083%	20.148	14.071%	0.04202	0.988
CPCT02080099T	985	0.998	114.171	11.591%	19.05	6.991%	0.03219	0.997
DRUP01030004T	1106	0.995	138.388	12.512%	20.659	9.668%	0.02522	0.993
CPCT02070265T	909	0.996	141.538	15.571%	22.882	8.463%	0.04002	0.996
CPCT02080040T	1001	0.997	157.396	15.724%	24.158	7.805%	0.04609	0.997
WIDE01010705T	253	0.981	63.487	25.094%	10.461	19.88%	0.11325	0.973
