Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP18310	133982	1.0	6255.31	4.669%	1724.987	1.887%	0.00872	1.0
SP17172	39880	1.0	1325.984	3.325%	306.375	1.067%	0.00769	1.0
SP96133	77388	1.0	1847.039	2.387%	439.994	0.835%	0.00338	1.0
SP110242	124495	1.0	4843.13	3.89%	1116.941	1.405%	0.00603	1.0
SP114330	1288	0.999	158.073	12.273%	29.382	4.703%	0.03894	0.999
SP21017	112379	1.0	4090.707	3.64%	1083.976	1.433%	0.00619	1.0
SP22383	79288	1.0	1696.115	2.139%	439.441	0.8%	0.00417	1.0
SP81312	11589	1.0	1334.868	11.518%	319.827	4.843%	0.0339	1.0
SP22031	3494	1.0	212.842	6.092%	51.144	2.217%	0.01916	1.0
SP96112	753	0.999	103.915	13.8%	17.871	5.267%	0.06072	0.999
SP19215	73731	1.0	2649.452	3.593%	715.216	1.438%	0.00674	1.0
SP96120	2015	1.0	162.18	8.049%	24.821	2.715%	0.01948	1.0
SP16886	7663	0.999	823.893	10.752%	212.689	4.469%	0.03526	0.999
SP96124	1637	1.0	102.108	6.238%	15.99	1.865%	0.01899	1.0
SP19295	4278	0.999	341.339	7.979%	90.016	3.505%	0.02068	0.999
SP19670	1150	1.0	120.973	10.519%	18.078	2.972%	0.03986	1.0
SP17905	25666	0.995	6828.747	26.606%	1524.471	12.659%	0.1078	0.995
SP16934	1534	1.0	102.517	6.683%	15.393	2.245%	0.021	1.0
SP20993	2004	1.0	156.806	7.825%	25.201	2.472%	0.0227	1.0
SP19983	2272	1.0	148.184	6.522%	22.422	2.133%	0.01823	1.0
SP18121	100030	1.0	3493.301	3.492%	794.307	1.265%	0.00754	1.0
SP96122	2474	1.0	190.796	7.712%	33.312	2.591%	0.01816	1.0
SP119755	2411	1.0	169.929	7.048%	24.987	2.171%	0.01766	1.0
SP96126	3300	1.0	165.647	5.02%	24.641	1.303%	0.01192	1.0
SP19606	1000	0.999	97.62	9.762%	14.786	4.005%	0.02988	0.999
SP96118	9465	0.999	938.329	9.914%	279.873	5.273%	0.02088	0.999
SP21528	1302	1.0	145.272	11.158%	21.875	3.206%	0.03997	1.0
SP21400	10551	1.0	976.38	9.254%	274.69	4.07%	0.0245	1.0
SP23078	1053	0.998	153.899	14.615%	25.846	7.048%	0.04515	0.998
SP17430	626	0.998	98.436	15.725%	15.738	6.303%	0.0664	0.998
SP96110	1245	0.999	137.415	11.037%	22.686	4.122%	0.03691	0.999
SP18946	16801	0.999	2247.56	13.378%	584.911	6.487%	0.03815	0.999
SP21057	2132	1.0	198.927	9.331%	31.533	3.107%	0.02761	0.999
SP22750	1226	1.0	118.158	9.638%	20.455	3.341%	0.03265	1.0
SP19750	1232	1.0	108.819	8.833%	18.002	2.561%	0.03001	1.0
SP17016	1512	1.0	119.001	7.87%	16.865	2.334%	0.02282	1.0
SP16958	2281	0.999	271.767	11.914%	46.421	4.764%	0.02687	0.999
SP17329	863	0.999	98.064	11.363%	15.803	4.231%	0.03737	0.999
SP96116	1319	1.0	102.627	7.781%	17.343	2.538%	0.02957	1.0
SP96129	1707	1.0	124.361	7.285%	20.465	2.549%	0.02259	1.0
SP21193	1041	0.999	108.059	10.38%	17.652	3.651%	0.03223	0.999
SP18787	2259	1.0	167.372	7.409%	25.044	2.028%	0.02475	1.0
SP96114	1427	1.0	123.995	8.689%	17.812	2.738%	0.02004	1.0
SP19582	582	0.998	90.749	15.593%	15.249	7.123%	0.05992	0.997
SP17294	2265	1.0	103.897	4.587%	16.715	1.511%	0.01304	1.0
SP80367	1093	0.998	146.81	13.432%	24.051	5.477%	0.04633	0.998
SP82087	1046	0.999	126.508	12.094%	19.956	4.218%	0.04037	0.999
SP80615	19339	0.999	2147.449	11.104%	563.428	5.353%	0.03201	0.999
SP80271	1373	1.0	107.52	7.831%	16.741	2.528%	0.02224	1.0
SP81172	1303	0.998	152.101	11.673%	27.799	6.287%	0.03216	0.998
SP81840	2364	1.0	161.415	6.828%	23.687	1.913%	0.02107	1.0
SP80657	682	0.999	88.403	12.962%	14.63	4.614%	0.05185	0.999
SP81494	1185	0.998	159.509	13.461%	28.024	6.387%	0.03772	0.998
SP81711	2429	1.0	195.832	8.062%	34.807	3.116%	0.01704	0.999
SP80423	1147	0.999	144.439	12.593%	22.695	5.104%	0.04332	0.999
SP80754	1320	0.998	182.57	13.831%	34.023	6.698%	0.03659	0.998
SP81440	477	0.999	69.468	14.564%	11.166	5.349%	0.0637	0.999
SP80950	789	0.999	84.974	10.77%	12.815	3.479%	0.04162	0.999
SP82103	1478	1.0	122.914	8.316%	20.778	2.352%	0.02487	1.0
SP81137	2654	0.999	361.543	13.623%	67.842	5.917%	0.03463	0.999
