Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP99325	126072	1.0	7234.218	5.738%	1352.995	1.716%	0.01741	1.0
SP18310	133982	1.0	8510.252	6.352%	2585.194	2.827%	0.01212	1.0
SP17172	39880	0.999	7152.415	17.935%	2946.142	10.263%	0.04822	0.999
SP96133	77388	1.0	4702.051	6.076%	1558.34	2.957%	0.00974	1.0
SP110242	124495	1.0	6801.497	5.463%	1964.702	2.472%	0.01042	1.0
SP21017	112379	1.0	7569.258	6.735%	2799.388	3.7%	0.01203	1.0
SP22383	79288	1.0	5029.548	6.343%	1900.271	3.46%	0.01019	1.0
SP81312	11589	0.996	2872.996	24.791%	803.465	12.165%	0.10963	0.996
SP19215	73731	1.0	4083.077	5.538%	1031.719	2.075%	0.01184	1.0
SP16886	7663	0.992	2356.314	30.749%	665.903	13.992%	0.18626	0.992
SP17905	25666	0.983	9099.036	35.452%	2238.075	18.585%	0.208	0.982
SP18121	100030	1.0	10979.537	10.976%	3868.347	6.162%	0.02236	1.0
SP96118	9465	0.997	1673.996	17.686%	533.91	10.059%	0.04194	0.997
SP21400	10551	0.996	2828.85	26.811%	863.509	12.795%	0.11768	0.996
SP18946	16801	0.998	2807.108	16.708%	672.389	7.457%	0.05543	0.998
SP80615	19339	0.991	5283.542	27.321%	1448.092	13.757%	0.16462	0.99
SP102897	13474	0.999	2028.461	15.055%	362.085	5.037%	0.06171	0.999
SP98845	9214	0.999	907.522	9.849%	198.159	3.606%	0.03336	0.999
SP107012	29773	1.0	2965.646	9.961%	795.616	4.378%	0.02801	1.0
SP55142	5828	0.963	1963.507	33.691%	424.068	30.04%	0.09728	0.957
SP53810	5442	0.941	2620.417	48.152%	652.978	41.073%	0.21189	0.945
SP116697	9384	0.995	2741.323	29.213%	483.507	10.673%	0.21701	0.995
SP102133	20099	0.999	2129.012	10.593%	503.722	3.905%	0.03058	0.999
SP125732	7743	0.999	840.677	10.857%	214.947	4.193%	0.03904	0.999
SP125746	47457	1.0	3389.048	7.141%	859.038	2.802%	0.0148	1.0
SP125770	21732	0.998	3102.273	14.275%	695.843	5.944%	0.11082	0.998
SP77956	5473	0.316	8403.644	153.547%	2080.096	97.38%	1.85738	0.205
SP124384	22000	1.0	1780.64	8.094%	408.429	3.123%	0.02544	0.999
SP135287	64279	1.0	5247.694	8.164%	2072.291	4.651%	0.01422	1.0
SP85122	100440	1.0	6126.72	6.1%	1839.982	2.702%	0.01233	1.0
SP84384	101638	0.999	9437.117	9.285%	2450.936	3.626%	0.02446	0.999
SP84982	52976	1.0	3479.057	6.567%	1193.866	3.13%	0.01331	1.0
SP84392	102175	1.0	5473.583	5.357%	1300.388	1.902%	0.01236	1.0
SP84439	95879	0.999	11474.431	11.968%	3040.184	5.034%	0.02818	0.999
SP95454	28322	1.0	2017.442	7.123%	432.341	2.482%	0.0183	1.0
SP94741	55132	1.0	3423.452	6.21%	872.851	2.48%	0.01373	1.0
