Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP117956	127	0.944	52.533	41.365%	8.383	33.319%	0.25873	0.919
SP117975	88	0.957	38.725	44.006%	6.92	29.087%	0.32433	0.949
SP2149	608	0.995	85.932	14.134%	15.186	9.708%	0.05926	0.994
SP117113	209	0.995	51.658	24.717%	11.177	10.813%	0.15495	0.994
SP117245	159	0.968	52.42	32.969%	8.465	25.328%	0.15391	0.956
SP117402	120	0.973	43.514	36.262%	6.757	23.742%	0.24148	0.966
SP117136	152	0.99	47.329	31.138%	7.951	14.038%	0.18621	0.989
SP117378	141	0.979	46.931	33.284%	7.984	20.485%	0.19185	0.975
SP116947	154	0.977	47.615	30.919%	7.464	21.422%	0.14634	0.97
SP117369	157	0.991	46.865	29.85%	7.325	13.68%	0.16284	0.99
SP117244	104	0.993	35.756	34.381%	5.112	11.419%	0.2655	0.993
SP117162	126	0.972	43.27	34.341%	6.689	23.768%	0.23282	0.964
SP117079	128	0.954	58.549	45.741%	10.063	31.508%	0.30435	0.945
SP117344	576	0.993	105.775	18.364%	18.014	12.093%	0.07176	0.991
SP118074	480	0.997	90.366	18.826%	15.279	8.154%	0.07626	0.996
SP117598	541	0.986	105.7	19.538%	19.496	16.587%	0.06822	0.981
SP117312	120	0.966	49.873	41.561%	8.697	25.804%	0.24691	0.96
SP118038	140	0.986	51.149	36.535%	8.636	16.559%	0.23902	0.985
SP117552	91	0.972	36.304	39.895%	6.1	23.871%	0.27824	0.966
SP118073	152	0.983	51.678	33.999%	8.997	18.631%	0.18874	0.981
SP117933	84	0.959	42.771	50.918%	6.997	29.89%	0.30726	0.953
SP118012	153	0.961	57.36	37.49%	9.588	28.637%	0.1773	0.949
SP117108	124	0.986	40.812	32.913%	7.161	16.463%	0.21064	0.985
SP117812	109	0.971	38.174	35.022%	5.93	23.835%	0.2104	0.962
SP117354	242	0.991	55.238	22.826%	8.322	13.557%	0.11307	0.989
SP117370	144	0.99	46.658	32.401%	7.883	14.368%	0.21745	0.989
SP116991	173	0.983	50.184	29.008%	8.248	18.186%	0.1436	0.98
SP117629	606	0.991	123.101	20.314%	22.898	13.671%	0.08014	0.99
SP124199	186	0.988	57.185	30.745%	9.539	15.78%	0.15741	0.986
SP124195	192	0.995	54.355	28.31%	8.163	10.307%	0.15478	0.995
SP117850	126	0.976	43.928	34.863%	6.77	21.648%	0.20744	0.971
SP117127	137	0.991	39.685	28.967%	6.375	13.419%	0.15093	0.99
SP117614	179	0.965	59.06	32.994%	9.07	26.085%	0.15499	0.949
SP116948	292	0.994	73.981	25.336%	11.671	11.369%	0.10254	0.994
SP117409	728	0.988	136.052	18.688%	27.98	15.679%	0.05575	0.985
SP117593	147	0.979	48.075	32.704%	7.345	20.57%	0.18107	0.973
SP117372	143	0.947	63.814	44.625%	11.337	32.26%	0.30968	0.934
SP118077	168	0.973	50.404	30.002%	8.597	23.627%	0.1586	0.963
SP117840	201	0.99	63.998	31.84%	11.017	14.373%	0.19901	0.989
SP117363	504	0.992	87.819	17.424%	14.858	12.621%	0.07586	0.99
SP117887	901	0.996	127.675	14.17%	21.012	9.058%	0.04604	0.995
SP116946	191	0.974	70.71	37.021%	11.031	22.779%	0.23966	0.968
