Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP24708	425	0.973	155.985	36.702%	27.266	23.931%	0.16489	0.968
SP24301	641	0.99	161.188	25.146%	27.337	14.893%	0.09145	0.988
SP27201	497	0.978	163.298	32.857%	29.713	21.337%	0.13721	0.974
SP28791	167	0.902	100.314	60.068%	19.207	43.529%	0.39213	0.88
SP23739	253	0.959	92.028	36.375%	17.628	28.883%	0.17158	0.95
SP24702	483	0.986	160.129	33.153%	26.49	17.24%	0.147	0.984
SP25332	154	0.944	68.23	44.305%	12.403	33.558%	0.26761	0.93
SP28335	312	0.929	137.571	44.093%	24.279	37.06%	0.20573	0.901
SP26709	232	0.988	80.387	34.65%	13.186	15.497%	0.21773	0.987
SP25350	443	0.973	131.816	29.755%	22.548	23.116%	0.11698	0.964
SP25380	504	0.974	167.978	33.329%	31.513	23.148%	0.13382	0.968
SP24565	237	0.91	113.945	48.078%	21.29	42.103%	0.23152	0.877
SP25833	411	0.974	138.514	33.702%	26.819	22.831%	0.14595	0.97
SP25905	208	0.891	104.47	50.226%	21.151	45.786%	0.25804	0.854
SP26439	161	0.935	78.767	48.924%	13.869	35.75%	0.292	0.917
SP24236	603	0.952	242.476	40.212%	51.592	31.395%	0.19342	0.944
SP23925	1757	0.921	780.583	44.427%	176.985	40.641%	0.15588	0.905
SP24815	576	0.967	200.058	34.732%	36.87	25.491%	0.13813	0.959
SP27957	375	0.962	156.06	41.616%	27.369	27.831%	0.19148	0.954
SP27603	379	0.937	164.703	43.457%	30.574	35.316%	0.20752	0.918
SP27825	518	0.978	160.946	31.071%	28.121	21.086%	0.1263	0.974
SP24135	1064	0.939	323.199	30.376%	71.248	34.335%	0.11058	0.91
SP26499	249	0.959	95.99	38.55%	17.897	28.294%	0.21291	0.95
SP25518	557	0.947	237.333	42.609%	50.625	33.372%	0.1707	0.938
SP28659	1191	0.944	365.8	30.714%	79.914	32.893%	0.12915	0.921
SP23622	392	0.965	133.1	33.954%	24.635	26.614%	0.13575	0.956
SP27939	316	0.949	131.797	41.708%	24.074	31.6%	0.19954	0.935
SP23754	129	0.906	76.658	59.425%	13.634	42.544%	0.37289	0.882
SP29697	313	0.983	96.583	30.857%	16.429	18.53%	0.15037	0.98
SP27339	312	0.959	124.592	39.933%	21.721	28.24%	0.19659	0.949
SP29559	814	0.899	318.697	39.152%	78.436	43.766%	0.17349	0.863
SP29331	453	0.952	160.477	35.425%	33.5	30.595%	0.15646	0.94
SP26475	407	0.976	145.985	35.869%	26.552	21.766%	0.15901	0.973
SP23775	1020	0.93	337.623	33.1%	75.524	36.794%	0.14259	0.899
SP28275	288	0.964	95.455	33.144%	17.118	26.978%	0.17225	0.952
SP28581	421	0.974	139.921	33.235%	26.016	23.22%	0.14522	0.969
SP23639	473	0.969	151.75	32.082%	28.653	24.839%	0.12586	0.962
SP24391	426	0.966	156.468	36.73%	28.892	26.292%	0.16103	0.959
SP28041	537	0.983	164.525	30.638%	31.331	19.679%	0.12753	0.981
SP25494	1956	0.949	575.873	29.441%	126.998	31.662%	0.11306	0.928
SP26649	436	0.965	146.153	33.521%	27.179	26.501%	0.12682	0.955
SP78927	63	0.99	33.27	52.81%	5.71	14.748%	0.53774	0.99
SP78913	51	0.964	33.454	65.596%	5.544	28.706%	0.61285	0.961
SP107375	195	0.979	72.14	36.995%	13.518	20.203%	0.21421	0.977
