Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP109953	394	0.991	157.191	39.896%	37.963	19.286%	0.17111	0.991
SP107650	351	0.993	108.721	30.975%	21.843	13.746%	0.15011	0.992
SP13206	358	0.993	100.382	28.04%	16.346	11.917%	0.14031	0.993
SP13078	420	0.989	129.858	30.919%	23.33	15.037%	0.15298	0.988
SP107607	315	0.974	138.882	44.09%	23.348	23.016%	0.25629	0.971
SP109941	210	0.983	86.395	41.14%	14.152	19.156%	0.26628	0.982
SP109801	395	0.994	97.534	24.692%	16.78	10.656%	0.11891	0.994
SP13072	311	0.965	130.762	42.046%	23.91	27.914%	0.26379	0.959
SP107595	712	0.971	291.823	40.986%	58.049	23.771%	0.22418	0.968
SP107640	301	0.989	120.807	40.135%	27.319	19.899%	0.18984	0.989
SP13084	417	0.989	136.986	32.85%	25.642	14.596%	0.1874	0.989
SP107603	278	0.985	99.612	35.832%	16.523	17.481%	0.19218	0.983
SP109957	546	0.945	252.92	46.322%	52.615	34.497%	0.27271	0.936
SP114020	652	0.983	193.916	29.742%	43.465	18.73%	0.15696	0.982
SP96540	228	0.98	105.812	46.409%	17.844	21.491%	0.36768	0.978
SP114032	309	0.987	121.824	39.425%	20.918	16.804%	0.27357	0.986
SP107624	165	0.968	83.358	50.52%	13.563	25.138%	0.37854	0.964
SP107575	314	0.975	134.371	42.793%	22.397	22.907%	0.24968	0.972
SP13242	270	0.986	98.489	36.477%	16.49	16.745%	0.20817	0.984
SP114016	312	0.988	118.354	37.934%	21.419	15.847%	0.20381	0.988
CPCT02070011T	2484	0.877	1434.535	57.751%	312.715	48.872%	0.27269	0.848
CPCT02020317T	307	0.937	135.55	44.153%	22.438	34.961%	0.2188	0.912
CPCT02010352T	108	0.892	55.817	51.682%	10.744	45.24%	0.32049	0.854
CPCT02010362T	142	0.897	74.382	52.382%	12.237	45.106%	0.32066	0.845
CPCT02010366T	51	0.786	44.689	87.625%	8.297	62.364%	0.68659	0.735
CPCT02010383T	147	0.784	92.569	62.972%	26.539	63.641%	0.42807	0.749
CPCT02050049T	222	0.917	109.832	49.474%	20.704	40.326%	0.23938	0.893
CPCT02020350T	282	0.944	110.088	39.038%	20.461	33.14%	0.20226	0.924
CPCT02060023T	907	0.976	289.078	31.872%	55.877	21.899%	0.10871	0.972
CPCT02080030T	2873	0.987	560.714	19.517%	123.584	17.751%	0.03768	0.984
CPCT02060010T	1035	0.987	241.688	23.351%	40.7	17.218%	0.05853	0.984
CPCT02040037T	2166	0.788	1245.736	57.513%	531.003	64.717%	0.41992	0.769
CPCT02070018T	737	0.959	258.277	35.044%	49.516	28.283%	0.11415	0.948
CPCT02080041T	911	0.892	447.425	49.114%	88.288	45.509%	0.19071	0.851
CPCT02070029T	955	0.991	277.587	29.067%	48.873	14.637%	0.10441	0.99
CPCT02060033T	750	0.986	183.615	24.482%	29.319	17.672%	0.06417	0.983
CPCT02020399T	2073	0.993	430.695	20.776%	88.413	11.602%	0.0634	0.993
CPCT02140024T	6100	0.999	693.149	11.363%	139.055	4.228%	0.03275	0.999
CPCT02080050T	382	0.922	164.097	42.957%	31.113	38.897%	0.16888	0.892
CPCT02030293T	419	0.977	128.32	30.625%	22.711	21.517%	0.10821	0.971
CPCT02010441T	76919	0.998	8477.229	11.021%	3382.218	6.509%	0.02228	0.998
CPCT02090030T	921	0.995	197.227	21.414%	37.887	10.712%	0.06843	0.995
CPCT02010718T	717	0.99	248.057	34.597%	60.458	19.535%	0.11076	0.99
CPCT02020653T	499	0.944	219.086	43.905%	45.215	34.862%	0.16263	0.935
CPCT02340008TII	393	0.911	221.388	56.333%	51.955	42.988%	0.29882	0.9
CPCT02020876T	259	0.916	128.319	49.544%	20.503	41.913%	0.25879	0.876
CPCT02370016T	585	0.953	215.987	36.921%	42.078	30.889%	0.13908	0.94
CPCT02070275T	650	0.989	219.808	33.817%	48.027	17.677%	0.13575	0.989
CPCT02011028T	1074	0.993	203.608	18.958%	39.459	11.95%	0.05115	0.992
CPCT02230072T	39266	0.998	5125.204	13.053%	1233.487	6.335%	0.03287	0.998
CPCT02130028T	663	0.985	246.671	37.205%	57.386	22.104%	0.13141	0.985
CPCT02060182T	176	0.836	98.569	56.005%	21.739	54.899%	0.35701	0.778
