Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP77443	718	0.997	151.415	21.088%	26.152	7.565%	0.08658	0.997
SP72118	663	0.999	92.819	14.0%	15.787	4.885%	0.07967	0.999
SP76891	547	0.998	109.037	19.934%	18.826	7.316%	0.09617	0.997
SP125732	7743	0.999	946.239	12.221%	276.688	5.397%	0.04209	0.999
SP125716	764	0.998	131.354	17.193%	19.668	6.031%	0.05921	0.998
SP125746	47457	1.0	2992.467	6.306%	753.413	2.457%	0.01255	1.0
SP125797	740	0.998	133.688	18.066%	22.407	6.861%	0.06057	0.998
SP76057	573	0.999	95.288	16.63%	15.415	5.488%	0.06549	0.998
SP69565	1488	0.997	215.626	14.491%	38.028	7.702%	0.04095	0.997
SP75202	372	0.996	87.998	23.655%	15.352	10.743%	0.09747	0.996
SP110736	533	0.998	102.382	19.209%	16.668	6.605%	0.09123	0.998
SP107774	542	0.999	94.177	17.376%	16.035	4.787%	0.06327	0.999
SP110779	628	0.995	165.749	26.393%	26.152	10.24%	0.13204	0.995
SP107805	532	0.996	107.951	20.292%	18.203	8.476%	0.07445	0.996
SP110789	1169	0.99	209.96	17.961%	45.96	14.477%	0.06745	0.987
SP71846	631	0.996	134.293	21.283%	21.908	8.585%	0.08421	0.996
SP70122	623	0.999	72.291	11.604%	11.919	3.652%	0.04734	0.999
SP71404	1281	0.999	144.808	11.304%	26.922	4.336%	0.039	0.999
SP76955	537	0.998	90.299	16.815%	18.963	6.062%	0.08857	0.998
SP107781	320	0.992	75.624	23.632%	12.55	12.33%	0.12681	0.991
SP70202	859	0.996	131.147	15.267%	23.243	9.272%	0.04649	0.995
SP70677	210	0.98	68.771	32.748%	12.404	20.138%	0.18575	0.977
SP70082	216	0.99	68.428	31.68%	11.251	14.552%	0.17562	0.99
SP70288	835	0.999	114.653	13.731%	18.931	4.6%	0.05551	0.999
SP70266	401	0.995	101.842	25.397%	17.203	10.458%	0.10749	0.994
SP107956	843	0.998	157.001	18.624%	25.407	6.409%	0.07471	0.998
SP70956	380	0.998	72.849	19.171%	13.45	8.824%	0.06848	0.998
SP108017	289	0.995	65.83	22.779%	11.156	9.826%	0.12549	0.995
SP71536	359	0.997	68.77	19.156%	11.895	7.577%	0.09046	0.997
SP70756	463	0.997	86.377	18.656%	14.394	7.804%	0.08215	0.997
