Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP124389	423	0.995	81.888	19.359%	12.32	9.74%	0.09008	0.995
SP124362	1026	0.997	145.168	14.149%	24.006	7.692%	0.03422	0.997
SP124394	605	0.988	127.989	21.155%	24.342	15.542%	0.06154	0.985
SP124334	548	0.988	129.574	23.645%	24.618	15.757%	0.0899	0.986
SP124339	129	0.965	52.411	40.629%	8.109	26.379%	0.26764	0.955
SP124454	460	0.991	100.869	21.928%	16.283	13.685%	0.09934	0.989
SP124380	746	0.986	180.727	24.226%	36.203	17.324%	0.09461	0.984
SP124273	491	0.997	103.451	21.069%	19.027	8.77%	0.07679	0.997
SP124357	313	0.979	106.417	33.999%	16.236	21.211%	0.14536	0.973
SP124399	994	0.994	165.375	16.637%	29.007	10.91%	0.04199	0.993
SP124311	1015	0.993	165.925	16.347%	32.21	11.684%	0.04851	0.992
SP124355	223	0.987	71.861	32.225%	10.807	16.387%	0.16788	0.984
SP124434	642	0.993	105.525	16.437%	19.651	11.724%	0.05775	0.992
SP124428	1718	0.99	297.63	17.324%	63.547	14.054%	0.0574	0.988
SP124449	781	0.996	128.298	16.427%	20.449	9.287%	0.06132	0.995
SP124298	2107	0.996	285.961	13.572%	47.59	9.034%	0.03252	0.995
SP124431	696	0.991	122.848	17.651%	22.725	13.194%	0.05835	0.989
SP124396	669	0.995	112.948	16.883%	17.857	9.753%	0.06082	0.994
SP124409	1154	0.996	177.324	15.366%	28.661	9.1%	0.05036	0.995
SP124341	363	0.973	118.844	32.739%	22.571	23.605%	0.13498	0.967
SP124353	140	0.951	64.629	46.164%	11.331	31.499%	0.25867	0.941
SP124278	340	0.996	86.889	25.556%	13.215	9.239%	0.11379	0.996
SP124376	521	0.987	119.057	22.852%	20.062	16.57%	0.08247	0.984
SP124346	545	0.997	107.676	19.757%	19.38	9.442%	0.06919	0.997
SP124439	1222	0.997	178.647	14.619%	32.874	8.479%	0.03926	0.996
SP124351	135	0.967	58.005	42.967%	9.585	25.553%	0.2664	0.961
SP124406	728	0.983	166.879	22.923%	30.31	18.299%	0.07967	0.978
