Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP85623	68	0.892	43.703	64.269%	6.96	46.094%	0.35928	0.858
SP85491	98	0.927	52.299	53.366%	8.976	40.222%	0.29588	0.913
SP87582	63	0.869	40.589	64.427%	6.433	50.699%	0.44053	0.811
SP89090	72	0.91	45.112	62.656%	7.385	42.356%	0.4197	0.888
SP85511	157	0.953	54.707	34.845%	9.122	30.156%	0.16823	0.93
SP85952	55	0.802	45.595	82.9%	7.959	59.824%	0.65085	0.742
SP85840	92	0.928	43.321	47.088%	6.978	37.406%	0.26093	0.898
SP87675	67	0.916	33.289	49.685%	6.378	40.419%	0.33188	0.892
SP85836	155	0.953	59.072	38.111%	9.736	30.711%	0.20973	0.934
SP120767	138	0.942	53.436	38.722%	8.967	33.748%	0.18267	0.913
SP105708	96	0.945	40.151	41.824%	6.381	32.734%	0.28594	0.922
SP85818	2	0.838	2.957	147.85%	1.517	75.85%	1.3439	0.859
SP105922	61	0.904	35.461	58.133%	6.23	43.726%	0.34521	0.879
SP86118	94	0.92	43.165	45.92%	7.981	39.13%	0.28483	0.892
SP86306	159	0.974	58.854	37.015%	9.599	23.496%	0.209	0.969
SP87099	103	0.934	51.266	49.773%	9.097	37.232%	0.31558	0.919
SP87434	70	0.884	44.018	62.883%	7.537	47.291%	0.47685	0.849
SP85864	24	0.869	21.347	88.946%	3.794	49.818%	0.82364	0.85
SP105807	104	0.903	47.933	46.089%	8.687	44.331%	0.23451	0.853
SP89291	52	0.838	37.066	71.281%	6.361	54.951%	0.56099	0.78
SP88050	42	0.856	34.551	82.264%	6.321	51.958%	0.67463	0.829
SP88593	72	0.862	48.298	67.081%	8.544	50.879%	0.44139	0.82
SP88158	29	0.84	23.076	79.572%	4.069	54.866%	0.62478	0.801
SP87534	185	0.971	69.429	37.529%	10.581	24.116%	0.19598	0.963
SP88776	103	0.913	49.337	47.9%	8.662	40.788%	0.27744	0.876
SP85725	84	0.921	47.553	56.611%	7.806	39.527%	0.32921	0.899
SP86660	162	0.964	63.195	39.009%	9.796	27.424%	0.18947	0.954
SP87903	48	0.855	33.446	69.679%	5.695	51.988%	0.56624	0.806
SP88098	121	0.927	65.043	53.755%	11.47	37.919%	0.34405	0.909
SP85487	241	0.987	67.428	27.978%	10.642	16.197%	0.12685	0.985
SP105759	60	0.887	35.538	59.23%	5.808	46.206%	0.42236	0.84
SP86775	20	0.64	25.182	125.91%	4.346	76.827%	1.29457	0.553
SP88322	93	0.937	44.31	47.645%	7.636	35.11%	0.26813	0.919
SP85582	87	0.923	45.36	52.138%	7.039	38.573%	0.31433	0.892
SP87446	201	0.985	54.511	27.12%	8.194	17.538%	0.11714	0.98
SP87337	40	0.774	33.218	83.045%	5.687	63.583%	0.78566	0.688
SP86929	157	0.974	54.205	34.525%	8.395	23.063%	0.16802	0.967
SP86130	73	0.894	43.352	59.386%	7.367	44.917%	0.43187	0.858
SP86425	136	0.942	59.742	43.928%	10.183	33.572%	0.22038	0.923
SP85495	29	0.844	23.131	79.762%	4.452	53.596%	0.65884	0.814
SP85787	41	0.837	31.914	77.839%	6.721	55.061%	0.58924	0.809
SP86836	16	0.845	20.453	127.831%	6.645	64.542%	1.26976	0.851
SP89245	32	0.836	24.969	78.028%	4.035	54.909%	0.58568	0.781
SP86989	151	0.944	61.808	40.932%	10.351	33.601%	0.17851	0.922
SP88757	59	0.802	42.082	71.325%	7.118	60.813%	0.48826	0.704
SP85733	99	0.916	49.313	49.811%	7.96	40.153%	0.29701	0.878
SP85737	25	0.685	26.573	106.292%	4.78	72.894%	0.89092	0.597
SP85647	67	0.927	33.922	50.63%	5.672	37.983%	0.32528	0.903
CPCT02011098T	188	0.966	83.849	44.601%	13.538	28.995%	0.24553	0.959
WIDE01010618T	1016	1.0	59.292	5.836%	11.462	2.313%	0.00779	1.0
WIDE01010310T	757	0.995	125.135	16.53%	26.106	9.869%	0.05434	0.995
CPCT02080230T	389	0.993	102.928	26.46%	16.55	12.68%	0.12178	0.992
CPCT02010914T	230	0.985	76.15	33.109%	12.435	18.115%	0.18728	0.982
DRUP01010057T	701	0.993	145.755	20.792%	21.686	12.168%	0.05537	0.991
CPCT02010635T	749	0.997	110.201	14.713%	20.909	9.304%	0.03331	0.996
WIDE01010556T	3926	0.998	406.548	10.355%	103.304	6.303%	0.01802	0.998
WIDE01010540T	511	0.995	112.803	22.075%	17.743	10.559%	0.07143	0.994
