Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP117655	1464	0.988	424.123	28.97%	94.568	17.316%	0.08452	0.988
SP117556	786	0.999	120.265	15.301%	19.355	5.082%	0.05388	0.999
SP117627	457	0.994	114.931	25.149%	21.957	11.832%	0.09461	0.993
SP117775	982	0.995	204.222	20.797%	37.818	10.582%	0.05575	0.995
SP117332	154	0.962	66.223	43.002%	11.4	28.167%	0.25216	0.954
SP117712	527	0.985	133.092	25.255%	25.422	17.291%	0.08414	0.983
SP117017	385	0.995	93.956	24.404%	16.199	9.73%	0.11087	0.995
SP117031	942	0.999	145.579	15.454%	24.214	5.319%	0.05516	0.999
SP117759	1542	0.997	280.374	18.182%	63.894	9.447%	0.05588	0.997
SP117621	867	0.998	137.903	15.906%	22.584	6.964%	0.05946	0.997
SP117425	590	0.983	201.873	34.216%	36.106	19.916%	0.14705	0.98
SP117930	1650	0.999	284.575	17.247%	49.653	5.66%	0.05662	0.999
SP99287	166	0.982	64.931	39.115%	10.408	19.221%	0.2177	0.98
SP99293	314	0.951	108.675	34.61%	22.907	31.3%	0.15493	0.937
SP99289	725	0.979	188.248	25.965%	37.437	20.651%	0.07222	0.974
SP99297	23	0.689	22.153	96.317%	5.413	72.989%	0.96216	0.639
SP99301	1277	0.99	411.323	32.21%	105.466	17.164%	0.14284	0.989
SP99305	265	0.988	75.874	28.632%	12.824	16.91%	0.1084	0.986
SP99309	492	0.995	121.141	24.622%	22.687	11.384%	0.08477	0.995
SP99313	544	0.908	232.555	42.749%	58.655	42.417%	0.17132	0.886
SP99317	37	0.633	32.005	86.5%	8.51	78.011%	0.81388	0.555
SP99321	246	0.988	78.398	31.869%	13.576	15.401%	0.18848	0.987
SP99325	126072	1.0	10971.116	8.702%	2630.853	3.337%	0.01839	1.0
SP99329	520	0.982	120.945	23.259%	27.187	18.776%	0.07023	0.979
SP99333	250	0.991	81.967	32.787%	15.075	15.086%	0.17295	0.99
SP99337	440	0.997	98.845	22.465%	16.151	7.655%	0.09929	0.997
SP99341	334	0.995	85.124	25.486%	14.998	9.869%	0.11019	0.995
SP99345	55	0.905	33.919	61.671%	6.28	42.829%	0.36274	0.885
SP99113	79	0.81	52.529	66.492%	11.213	59.345%	0.48079	0.753
SP99185	433	0.958	143.902	33.234%	28.754	29.068%	0.11508	0.945
SP99209	536	0.989	128.322	23.941%	23.136	15.331%	0.08258	0.987
SP99213	537	0.993	158.143	29.449%	28.611	12.929%	0.14394	0.993
SP99221	48	0.83	34.868	72.642%	6.195	57.03%	0.73134	0.774
SP99225	197	0.962	76.403	38.783%	14.287	28.221%	0.18844	0.953
SP99241	858	0.959	247.431	28.838%	55.27	28.348%	0.09588	0.946
CPCT02020318T	502	0.998	90.738	18.075%	13.825	7.012%	0.08232	0.997
CPCT02010377T	596	0.994	129.933	21.801%	25.175	11.47%	0.07734	0.993
CPCT02060017T	677	0.988	241.978	35.743%	54.991	22.446%	0.14813	0.988
CPCT02060166T	831	0.997	140.434	16.899%	23.717	7.785%	0.05096	0.997
DRUP01080024T	326	0.8	213.3	65.429%	56.075	68.743%	0.4981	0.761
CPCT02300029T	1185	0.998	174.168	14.698%	29.004	6.31%	0.0458	0.998
CPCT02130024T	590	0.997	115.176	19.521%	18.242	8.811%	0.06542	0.997
CPCT02370015T	324	0.972	97.643	30.137%	16.196	23.639%	0.12074	0.962
CPCT02080291T	413	0.996	110.991	26.874%	20.568	11.714%	0.11564	0.996
CPCT02330082T	314	0.992	84.103	26.784%	15.379	12.316%	0.13221	0.992
CPCT02130035T	984	0.999	142.392	14.471%	21.384	5.596%	0.0476	0.998
CPCT02020667T	498	0.994	127.467	25.596%	19.669	11.117%	0.10778	0.993
CPCT02190030T	764	0.996	156.051	20.426%	24.566	10.437%	0.05508	0.995
CPCT02070304T	959	0.997	180.873	18.861%	29.246	8.253%	0.05554	0.997
CPCT02230093T	1115	0.997	178.225	15.984%	31.25	7.32%	0.05432	0.997
CPCT02170024T	569	0.995	122.631	21.552%	19.024	10.567%	0.07337	0.994
CPCT02050342T	884	0.997	150.255	16.997%	27.213	9.127%	0.04505	0.997
CPCT02130064T	619	0.996	113.349	18.312%	17.764	8.842%	0.05849	0.996
