Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP18310	133982	1.0	16912.825	12.623%	5163.358	5.647%	0.0317	1.0
SP17172	39880	1.0	5951.188	14.923%	2118.839	7.381%	0.04	1.0
SP96133	77388	1.0	7226.624	9.338%	2310.905	4.385%	0.02238	1.0
SP110242	124495	1.0	12818.414	10.296%	3519.698	4.428%	0.02391	1.0
SP114330	1288	1.0	113.396	8.804%	17.421	2.789%	0.02993	1.0
SP21017	112379	1.0	12659.58	11.265%	3825.333	5.056%	0.02783	1.0
SP22383	79288	1.0	8309.432	10.48%	2830.673	5.154%	0.02625	1.0
SP81312	11589	1.0	1142.391	9.858%	270.107	4.09%	0.02812	1.0
SP22031	3494	1.0	212.578	6.084%	45.244	1.961%	0.01728	1.0
SP96112	753	0.999	95.557	12.69%	15.735	4.638%	0.05468	0.999
SP19215	73731	1.0	8617.435	11.688%	2900.841	5.833%	0.03076	1.0
SP96120	2015	1.0	158.046	7.843%	24.853	2.718%	0.01977	1.0
SP16886	7663	0.999	690.34	9.009%	175.883	3.696%	0.02171	0.999
SP96124	1637	1.0	125.229	7.65%	20.464	2.386%	0.02146	1.0
SP19295	4278	1.0	310.087	7.248%	79.247	3.086%	0.02163	1.0
SP19670	1150	1.0	117.362	10.205%	17.71	2.912%	0.03987	1.0
SP17905	25666	0.997	6289.197	24.504%	1529.954	12.705%	0.07869	0.997
SP16934	1534	1.0	108.671	7.084%	16.699	2.435%	0.02314	1.0
SP20993	2004	1.0	177.807	8.873%	29.143	2.859%	0.02497	1.0
SP19983	2272	1.0	162.916	7.171%	25.016	2.38%	0.02028	1.0
SP18121	100030	1.0	9956.436	9.953%	2844.2	4.531%	0.02444	1.0
SP96122	2474	1.0	194.755	7.872%	33.974	2.642%	0.01948	1.0
SP119755	2411	1.0	165.706	6.873%	24.012	2.086%	0.0183	1.0
SP96126	3300	1.0	155.414	4.71%	24.228	1.282%	0.01141	1.0
SP19606	1000	0.999	88.505	8.85%	13.054	3.536%	0.02884	0.999
SP96118	9465	0.999	1163.333	12.291%	328.329	6.186%	0.03068	0.999
SP21528	1302	1.0	141.921	10.9%	21.382	3.133%	0.04045	1.0
SP21400	10551	1.0	918.482	8.705%	246.748	3.656%	0.02127	1.0
SP23078	1053	0.998	146.158	13.88%	25.342	6.91%	0.04409	0.998
SP17430	626	0.998	95.111	15.193%	14.842	5.944%	0.06534	0.998
SP96110	1245	0.999	132.334	10.629%	22.242	4.042%	0.03627	0.999
SP18946	16801	1.0	2086.986	12.422%	515.321	5.715%	0.02977	1.0
SP21057	2132	1.0	198.562	9.313%	31.49	3.103%	0.02989	0.999
SP22750	1226	1.0	119.226	9.725%	21.277	3.475%	0.03229	1.0
SP19750	1232	1.0	102.059	8.284%	16.484	2.345%	0.02768	1.0
SP17016	1512	1.0	132.128	8.739%	19.928	2.758%	0.02409	1.0
SP16958	2281	0.999	243.959	10.695%	38.478	3.949%	0.02582	0.999
SP17329	863	0.999	96.485	11.18%	15.584	4.172%	0.0379	0.999
