Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP123975	2211	1.0	213.405	9.652%	64.218	4.371%	0.02398	1.0
SP124044	67	0.894	38.238	57.072%	6.301	44.893%	0.36004	0.851
SP123972	413	0.985	98.555	23.863%	15.998	17.288%	0.09752	0.98
SP123850	141	0.958	50.935	36.124%	7.793	28.706%	0.15043	0.938
SP123902	159	0.945	58.627	36.872%	10.46	33.194%	0.19372	0.921
SP123884	219	0.919	88.438	40.383%	16.361	39.484%	0.19907	0.875
SP123964	137	0.92	65.206	47.596%	10.619	39.384%	0.27006	0.883
SP123995	138	0.896	67.515	48.924%	11.753	44.422%	0.25869	0.841
SP123846	176	0.958	55.37	31.46%	9.337	28.705%	0.14893	0.934
SP124003	93	0.909	43.711	47.001%	7.727	41.844%	0.31402	0.866
SP123876	133	0.957	49.505	37.222%	8.307	29.995%	0.20984	0.942
SP123878	91	0.936	37.926	41.677%	6.254	35.126%	0.24578	0.906
SP123842	99	0.887	58.879	59.474%	9.419	46.236%	0.44046	0.838
SP123900	143	0.942	60.629	42.398%	9.912	33.663%	0.20309	0.919
SP123978	65	0.874	38.251	58.848%	6.279	48.588%	0.4083	0.813
SP123897	92	0.946	37.437	40.692%	6.449	32.407%	0.23842	0.927
SP124013	125	0.952	47.759	38.207%	7.561	30.689%	0.20034	0.931
SP124021	89	0.927	37.995	42.691%	6.608	37.471%	0.26659	0.893
SP123852	121	0.903	60.528	50.023%	9.374	43.565%	0.28418	0.842
SP123998	170	0.951	67.548	39.734%	10.489	31.039%	0.20765	0.929
SP123967	96	0.899	53.001	55.209%	8.592	43.96%	0.40181	0.854
SP123988	291	0.986	65.168	22.395%	9.507	17.067%	0.09523	0.979
SP123984	103	0.91	44.067	42.783%	8.243	41.475%	0.27795	0.864
SP123858	88	0.91	46.96	53.364%	7.409	41.548%	0.3242	0.869
SP123890	98	0.956	34.352	35.053%	5.8	29.521%	0.16413	0.938
SP123950	141	0.938	55.201	39.15%	9.326	34.78%	0.25781	0.905
SP123886	62	0.888	43.496	70.155%	7.336	47.354%	0.55486	0.864
SP124033	87	0.855	49.988	57.457%	8.806	51.8%	0.38186	0.78
SP123892	180	0.943	71.386	39.659%	11.631	33.382%	0.21513	0.914
SP123840	122	0.938	47.97	39.32%	7.663	34.618%	0.2416	0.901
SP123969	143	0.917	59.571	41.658%	10.514	40.055%	0.26441	0.869
SP123953	117	0.913	59.587	50.929%	9.35	40.807%	0.27707	0.87
SP123955	95	0.937	47.306	49.796%	7.549	36.362%	0.28458	0.918
SP123882	212	0.974	55.6	26.226%	8.583	22.681%	0.09842	0.958
SP123894	198	0.961	68.648	34.671%	10.16	27.88%	0.16578	0.938
SP124017	47	0.883	28.878	61.443%	4.928	47.202%	0.5503	0.842
SP123856	73	0.859	47.462	65.016%	7.572	51.167%	0.45985	0.793
SP123854	117	0.887	54.52	46.598%	10.262	46.694%	0.29427	0.824
SP123888	108	0.941	46.683	43.225%	7.442	34.927%	0.27403	0.919
SP123870	91	0.94	37.281	40.968%	6.266	34.133%	0.20897	0.914
SP123958	64	0.852	43.102	67.347%	6.797	52.44%	0.54549	0.782
SP123844	116	0.931	51.716	44.583%	7.841	36.559%	0.28815	0.891
