Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP18310	133982	1.0	17393.09	12.982%	6221.449	6.804%	0.03181	1.0
SP17172	39880	1.0	5935.697	14.884%	2189.644	7.628%	0.04708	1.0
SP96133	77388	1.0	9987.375	12.906%	3416.274	6.482%	0.03177	1.0
SP110242	124495	1.0	13165.755	10.575%	3853.985	4.848%	0.02701	1.0
SP114330	1288	1.0	118.147	9.173%	17.951	2.873%	0.0317	1.0
SP21017	112379	1.0	14904.412	13.263%	4958.639	6.554%	0.03693	1.0
SP22383	79288	1.0	11570.486	14.593%	4012.374	7.306%	0.03778	1.0
SP81312	11589	1.0	1342.859	11.587%	344.709	5.219%	0.03115	1.0
SP22031	3494	1.0	322.488	9.23%	84.877	3.679%	0.02549	1.0
SP96112	753	0.999	100.726	13.377%	15.655	4.614%	0.05734	0.999
SP19215	73731	1.0	10970.314	14.879%	3869.201	7.78%	0.03914	1.0
SP96120	2015	1.0	162.304	8.055%	25.706	2.812%	0.01967	1.0
SP16886	7663	1.0	1097.868	14.327%	296.139	6.222%	0.04688	1.0
SP96124	1637	1.0	112.567	6.876%	17.996	2.099%	0.02094	1.0
SP19295	4278	1.0	482.644	11.282%	113.298	4.411%	0.03221	1.0
SP19670	1150	1.0	125.933	10.951%	18.413	3.027%	0.04394	1.0
SP17905	25666	0.998	5549.396	21.622%	1355.26	11.254%	0.08198	0.998
SP16934	1534	1.0	115.21	7.51%	16.997	2.478%	0.02365	1.0
SP20993	2004	1.0	139.249	6.949%	23.896	2.344%	0.01958	1.0
SP19983	2272	1.0	166.908	7.346%	25.487	2.425%	0.02043	1.0
SP18121	100030	1.0	12730.556	12.727%	3887.028	6.192%	0.03852	1.0
SP96122	2474	1.0	198.574	8.026%	36.546	2.842%	0.02109	1.0
SP119755	2411	1.0	180.532	7.488%	28.112	2.442%	0.01803	1.0
SP96126	3300	1.0	165.597	5.018%	26.599	1.407%	0.0124	1.0
SP19606	1000	0.999	93.888	9.389%	14.242	3.858%	0.03123	0.999
SP96118	9465	0.999	1639.864	17.326%	510.479	9.617%	0.04366	0.999
SP21528	1302	1.0	149.495	11.482%	22.785	3.339%	0.04457	1.0
SP21400	10551	1.0	1253.466	11.88%	372.586	5.521%	0.0377	1.0
SP23078	1053	0.998	150.301	14.274%	25.56	6.97%	0.04716	0.998
SP17430	626	0.998	94.4	15.08%	14.941	5.984%	0.06753	0.998
SP96110	1245	0.999	144.604	11.615%	25.442	4.623%	0.04113	0.999
SP18946	16801	1.0	2025.999	12.059%	525.261	5.825%	0.03274	1.0
SP21057	2132	0.999	219.483	10.295%	34.713	3.42%	0.03253	0.999
SP22750	1226	1.0	131.624	10.736%	23.99	3.918%	0.03557	1.0
SP19750	1232	1.0	108.06	8.771%	17.229	2.451%	0.03051	1.0
SP17016	1512	1.0	136.947	9.057%	19.986	2.766%	0.02563	1.0
SP16958	2281	0.999	215.07	9.429%	34.013	3.491%	0.02247	0.999
SP17329	863	0.999	104.924	12.158%	17.617	4.717%	0.04189	0.999
SP96116	1319	1.0	99.694	7.558%	15.271	2.234%	0.02805	1.0
SP96129	1707	1.0	140.781	8.247%	23.257	2.897%	0.02308	1.0
SP21193	1041	0.999	123.054	11.821%	19.843	4.104%	0.03734	0.999
SP18787	2259	1.0	161.51	7.15%	25.659	2.078%	0.02711	1.0
SP96114	1427	1.0	122.272	8.568%	17.786	2.734%	0.01971	1.0
SP19582	582	0.998	89.886	15.444%	15.179	7.091%	0.06098	0.998
SP17294	2265	1.0	113.426	5.008%	19.287	1.744%	0.01455	1.0
SP80367	1093	0.999	117.769	10.775%	18.339	4.176%	0.04001	0.999
SP82087	1046	0.999	131.807	12.601%	21.614	4.568%	0.04293	0.999
SP80615	19339	0.999	2833.954	14.654%	709.905	6.744%	0.05006	0.999
SP80271	1373	1.0	102.787	7.486%	16.152	2.439%	0.02323	1.0
