Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP1086	455	0.979	136.771	30.06%	22.883	20.874%	0.11455	0.973
SP1003	648	0.982	186.604	28.797%	34.186	19.282%	0.10715	0.979
SP1677	632	0.981	166.855	26.401%	29.712	20.083%	0.09153	0.976
SP1305	1826	0.967	499.971	27.381%	117.945	26.452%	0.0876	0.959
SP963	530	0.974	149.833	28.27%	32.12	24.336%	0.10728	0.97
SP1144	389	0.949	140.967	36.238%	28.014	31.681%	0.14418	0.932
SP1132	840	0.915	404.337	48.135%	101.055	43.656%	0.17808	0.905
SP1712	308	0.989	119.081	38.663%	26.394	18.182%	0.18114	0.989
SP1114	578	0.948	269.1	46.557%	55.804	33.596%	0.18839	0.941
SP1431	396	0.988	145.767	36.81%	30.198	16.544%	0.19251	0.987
SP975	1359	0.969	386.872	28.467%	96.628	25.578%	0.0998	0.963
SP1059	1103	0.979	303.083	27.478%	55.936	21.798%	0.11023	0.974
SP1419	779	0.983	260.412	33.429%	44.389	19.117%	0.15589	0.98
SP1009	509	0.986	133.929	26.312%	23.577	16.873%	0.10356	0.983
SP1724	293	0.981	98.344	33.565%	16.838	21.222%	0.12967	0.978
SP96136	1152	0.969	309.838	26.896%	64.185	25.081%	0.09762	0.959
SP967	293	0.987	119.388	40.747%	25.013	18.842%	0.24598	0.986
SP1781	816	0.989	266.478	32.657%	63.743	18.167%	0.12162	0.989
SP1174	1018	0.995	255.423	25.091%	53.215	11.366%	0.104	0.995
SP953	892	0.987	228.619	25.63%	38.749	16.125%	0.08389	0.985
SP1377	381	0.989	114.323	30.006%	23.511	15.547%	0.14006	0.988
SP1365	758	0.982	214.853	28.345%	44.893	20.527%	0.10723	0.98
SP1491	656	0.961	233.594	35.609%	47.378	27.83%	0.18627	0.952
CPCT02060013T	1670	0.98	407.047	24.374%	74.421	19.906%	0.06824	0.974
CPCT02100026T	573	0.988	147.516	25.745%	26.755	15.654%	0.0921	0.986
CPCT02070020T	1364	0.993	256.073	18.774%	45.671	11.539%	0.04814	0.992
CPCT02030269T	432	0.986	126.227	29.219%	22.085	17.223%	0.12216	0.984
CPCT02010944TIII	719	0.991	140.854	19.59%	24.065	13.684%	0.05682	0.989
CPCT02020867T	1231	0.881	525.23	42.667%	134.235	49.199%	0.20981	0.843
CPCT02070272T	2676	0.996	407.352	15.222%	73.001	9.637%	0.02736	0.995
CPCT02020648T	864	0.982	198.148	22.934%	36.596	18.754%	0.06093	0.977
CPCT02020362T	1257	0.994	248.442	19.765%	47.273	10.78%	0.06763	0.994
CPCT02440020T	1341	0.995	318.026	23.716%	68.505	11.387%	0.0632	0.995
CPCT02210077T	1176	0.996	208.276	17.711%	34.969	9.369%	0.05141	0.995
CPCT02070445T	874	0.992	188.711	21.592%	41.543	12.948%	0.07569	0.991
CPCT02020894T	721	0.994	148.653	20.618%	24.62	11.622%	0.06281	0.994
CPCT02020896T	527	0.992	136.64	25.928%	21.422	12.438%	0.10114	0.991
CPCT02140101T	1993	0.977	515.608	25.871%	114.759	21.319%	0.08214	0.973
CPCT02210040T	1111	0.99	278.975	25.11%	64.207	14.552%	0.10449	0.989
DRUP01010020T	74163	1.0	4210.394	5.677%	1156.62	2.426%	0.00844	1.0
CPCT02020902T	1383	0.987	308.434	22.302%	54.076	17.018%	0.0658	0.984
CPCT02070443T	863	0.993	240.37	27.853%	41.182	14.451%	0.09234	0.993
CPCT02080295T	1647	0.986	474.926	28.836%	107.553	16.537%	0.12185	0.985
CPCT02020916T	967	0.968	278.038	28.753%	52.986	26.794%	0.08527	0.958
CPCT02020915T	560	0.997	114.811	20.502%	17.636	8.752%	0.06749	0.996
CPCT02160036T	566	0.981	152.795	26.996%	35.458	19.419%	0.10679	0.979
CPCT02120184T	1140	0.984	244.368	21.436%	46.818	18.17%	0.07109	0.979
CPCT02050315T	471	0.968	163.878	34.794%	33.614	27.65%	0.12511	0.962
CPCT02120182T	630	0.994	115.638	18.355%	20.331	11.215%	0.05735	0.993
CPCT02020940T	495	0.951	195.867	39.569%	33.169	33.59%	0.15644	0.934
CPCT02010712T	2093	0.998	308.607	14.745%	57.373	6.423%	0.04248	0.998
CPCT02070294T	601	0.938	273.532	45.513%	57.028	38.433%	0.20398	0.926
CPCT02070299T	1697	0.995	318.053	18.742%	57.355	10.694%	0.04437	0.994
CPCT02050437T	1594	0.996	300.939	18.879%	58.869	9.245%	0.0529	0.996
CPCT02050436T	1762	0.96	597.518	33.911%	114.69	28.856%	0.08228	0.949
CPCT02020952T	1090	0.993	226.883	20.815%	45.843	12.158%	0.07471	0.992
CPCT02020642TII	3587	0.987	663.98	18.511%	133.279	15.913%	0.05071	0.984
CPCT02020958T	871	0.963	279.415	32.08%	50.862	27.197%	0.11292	0.949
CPCT02020684T	299	0.808	159.281	53.271%	46.014	59.075%	0.29292	0.761
WIDE01010111T	1319	0.98	347.801	26.369%	65.44	20.258%	0.08131	0.975
CPCT02020958TII	892	0.964	297.648	33.369%	52.162	26.938%	0.12157	0.951
CPCT02020972T	1963	0.994	384.358	19.58%	90.125	12.234%	0.04872	0.993
CPCT02020971T	483	0.989	122.238	25.308%	21.504	15.709%	0.08691	0.988
CPCT02330103T	1070	0.993	245.75	22.967%	41.624	12.975%	0.07636	0.993
WIDE01010148T	1745	0.974	550.125	31.526%	135.406	22.797%	0.1475	0.971
CPCT02070480T	513	0.989	126.789	24.715%	22.094	15.817%	0.09423	0.987
CPCT02360014T	2812	0.906	1103.538	39.244%	313.296	43.127%	0.1145	0.886
CPCT02140107T	1778	0.968	545.11	30.659%	107.117	25.115%	0.10358	0.96
CPCT02070485T	1465	0.994	329.165	22.469%	54.352	12.469%	0.05856	0.993
WIDE01010202T	1078	0.998	158.99	14.749%	25.087	6.773%	0.03918	0.998
CPCT02020583TII	1931	0.998	316.418	16.386%	59.495	7.897%	0.03506	0.998
CPCT02020703T	1132	0.938	335.669	29.653%	89.925	34.634%	0.10778	0.919
CPCT02020973T	998	0.992	218.253	21.869%	35.449	12.525%	0.06255	0.991
CPCT02020940TII	693	0.98	231.021	33.336%	39.329	22.239%	0.11337	0.976
WIDE01010230T	471	0.997	104.902	22.272%	16.341	8.49%	0.10205	0.996
CPCT02320002T	784	0.968	283.779	36.196%	51.661	28.772%	0.1335	0.961
CPCT02050351T	514	0.981	144.872	28.185%	26.943	19.665%	0.10011	0.977
CPCT02020979T	640	0.995	117.097	18.296%	22.387	9.854%	0.06503	0.995
CPCT02080315T	1395	0.992	258.831	18.554%	41.15	12.92%	0.03816	0.989
CPCT02120203T	1296	0.976	338.263	26.101%	63.391	21.69%	0.06956	0.969
DRUP01050023T	793	0.973	228.755	28.847%	59.167	23.528%	0.12103	0.969
CPCT02020983T	584	0.997	113.925	19.508%	18.277	8.011%	0.07251	0.997
CPCT02140034T	672	0.903	268.126	39.9%	60.385	43.37%	0.15501	0.863
WIDE01010280T	740	0.997	144.984	19.592%	23.403	8.327%	0.05862	0.997
CPCT02020984T	658	0.98	179.566	27.29%	30.227	20.304%	0.08314	0.973
CPCT02070154TII	2743	0.863	1225.478	44.677%	447.301	50.812%	0.22339	0.843
CPCT02020986T	66350	0.998	8186.578	12.338%	2847.492	6.065%	0.03497	0.998
CPCT02020988T	1009	0.996	209.911	20.804%	32.9	10.552%	0.06839	0.995
